"id","report_date","period_date","hw","units"
"2005-05-22_DS","2005-05-22",7,"DS",28379
"2005-05-29_PS2","2005-05-29",7,"PS2",34527
"2005-05-29_GC","2005-05-29",7,"GC",3044
"2005-05-29_Xbox","2005-05-29",7,"Xbox",204
"2005-05-29_GBA","2005-05-29",7,"GBA",11947
"2005-05-29_PSP","2005-05-29",7,"PSP",21232
"2005-05-29_DS","2005-05-29",7,"DS",43845
"2005-06-05_PS2","2005-06-05",7,"PS2",26583
"2005-06-05_GC","2005-06-05",7,"GC",2475
"2005-06-05_Xbox","2005-06-05",7,"Xbox",171
"2005-06-05_GBA","2005-06-05",7,"GBA",9068
"2005-06-05_PSP","2005-06-05",7,"PSP",22232
"2005-06-05_DS","2005-06-05",7,"DS",35019
"2005-06-12_PS2","2005-06-12",7,"PS2",25001
"2005-06-12_GC","2005-06-12",7,"GC",2534
"2005-06-12_Xbox","2005-06-12",7,"Xbox",170
"2005-06-12_GBA","2005-06-12",7,"GBA",10866
"2005-06-12_PSP","2005-06-12",7,"PSP",22154
"2005-06-12_DS","2005-06-12",7,"DS",31915
"2005-06-19_PS2","2005-06-19",7,"PS2",26251
"2005-06-19_GC","2005-06-19",7,"GC",2277
"2005-06-19_Xbox","2005-06-19",7,"Xbox",219
"2005-06-19_GBA","2005-06-19",7,"GBA",8186
"2005-06-19_PSP","2005-06-19",7,"PSP",20988
"2005-06-19_DS","2005-06-19",7,"DS",32206
"2005-06-26_PS2","2005-06-26",7,"PS2",26359
"2005-06-26_GC","2005-06-26",7,"GC",2284
"2005-06-26_Xbox","2005-06-26",7,"Xbox",201
"2005-06-26_GBA","2005-06-26",7,"GBA",14045
"2005-06-26_PSP","2005-06-26",7,"PSP",21897
"2005-06-26_DS","2005-06-26",7,"DS",36485
"2005-07-03_PS2","2005-07-03",7,"PS2",28334
"2005-07-03_GC","2005-07-03",7,"GC",2444
"2005-07-03_Xbox","2005-07-03",7,"Xbox",237
"2005-07-03_GBA","2005-07-03",7,"GBA",13418
"2005-07-03_PSP","2005-07-03",7,"PSP",23059
"2005-07-03_DS","2005-07-03",7,"DS",38142
"2005-07-10_PS2","2005-07-10",7,"PS2",29421
"2005-07-10_GC","2005-07-10",7,"GC",2267
"2005-07-10_Xbox","2005-07-10",7,"Xbox",204
"2005-07-10_GBA","2005-07-10",7,"GBA",11901
"2005-07-10_PSP","2005-07-10",7,"PSP",20330
"2005-07-10_DS","2005-07-10",7,"DS",42581
"2005-07-17_PS2","2005-07-17",7,"PS2",30566
"2005-07-17_GC","2005-07-17",7,"GC",2915
"2005-07-17_Xbox","2005-07-17",7,"Xbox",162
"2005-07-17_GBA","2005-07-17",7,"GBA",12253
"2005-07-17_PSP","2005-07-17",7,"PSP",21554
"2005-07-17_DS","2005-07-17",7,"DS",39672
"2005-07-24_PS2","2005-07-24",7,"PS2",29965
"2005-07-24_GC","2005-07-24",7,"GC",3246
"2005-07-24_Xbox","2005-07-24",7,"Xbox",213
"2005-07-24_GBA","2005-07-24",7,"GBA",15125
"2005-07-24_PSP","2005-07-24",7,"PSP",20109
"2005-07-24_DS","2005-07-24",7,"DS",45012
"2005-07-31_PS2","2005-07-31",7,"PS2",33598
"2005-07-31_GC","2005-07-31",7,"GC",3359
"2005-07-31_Xbox","2005-07-31",7,"Xbox",243
"2005-07-31_GBA","2005-07-31",7,"GBA",16068
"2005-07-31_PSP","2005-07-31",7,"PSP",21614
"2005-07-31_DS","2005-07-31",7,"DS",44272
"2005-08-07_PS2","2005-08-07",7,"PS2",34486
"2005-08-07_GC","2005-08-07",7,"GC",3920
"2005-08-07_Xbox","2005-08-07",7,"Xbox",185
"2005-08-07_GBA","2005-08-07",7,"GBA",18071
"2005-08-07_PSP","2005-08-07",7,"PSP",21014
"2005-08-07_DS","2005-08-07",7,"DS",52523
"2005-08-21_PS2","2005-08-21",14,"PS2",73129
"2005-08-21_GC","2005-08-21",14,"GC",9753
"2005-08-21_Xbox","2005-08-21",14,"Xbox",384
"2005-08-21_GBA","2005-08-21",14,"GBA",33499
"2005-08-21_PSP","2005-08-21",14,"PSP",48337
"2005-08-21_DS","2005-08-21",14,"DS",175530
"2005-08-28_PS2","2005-08-28",7,"PS2",30263
"2005-08-28_GC","2005-08-28",7,"GC",2761
"2005-08-28_Xbox","2005-08-28",7,"Xbox",145
"2005-08-28_GBA","2005-08-28",7,"GBA",11953
"2005-08-28_PSP","2005-08-28",7,"PSP",22988
"2005-08-28_DS","2005-08-28",7,"DS",65035
"2005-09-04_PS2","2005-09-04",7,"PS2",26464
"2005-09-04_GC","2005-09-04",7,"GC",2344
"2005-09-04_Xbox","2005-09-04",7,"Xbox",151
"2005-09-04_GBA","2005-09-04",7,"GBA",10120
"2005-09-04_PSP","2005-09-04",7,"PSP",23668
"2005-09-04_DS","2005-09-04",7,"DS",55034
"2005-09-11_PS2","2005-09-11",7,"PS2",28819
"2005-09-11_GC","2005-09-11",7,"GC",2201
"2005-09-11_Xbox","2005-09-11",7,"Xbox",137
"2005-09-11_GBA","2005-09-11",7,"GBA",10236
"2005-09-11_PSP","2005-09-11",7,"PSP",23950
"2005-09-11_DS","2005-09-11",7,"DS",62641
"2005-09-18_PS2","2005-09-18",7,"PS2",23174
"2005-09-18_GC","2005-09-18",7,"GC",2076
"2005-09-18_Xbox","2005-09-18",7,"Xbox",128
"2005-09-18_GBA","2005-09-18",7,"GBA",15106
"2005-09-18_GB","2005-09-18",7,"GB",148117
"2005-09-18_DS","2005-09-18",7,"DS",62772
"2005-09-18_PSP","2005-09-18",7,"PSP",55828
"2005-09-25_PS2","2005-09-25",7,"PS2",28028
"2005-09-25_GC","2005-09-25",7,"GC",2779
"2005-09-25_Xbox","2005-09-25",7,"Xbox",160
"2005-09-25_GBA","2005-09-25",7,"GBA",14970
"2005-09-25_GB","2005-09-25",7,"GB",52048
"2005-09-25_PSP","2005-09-25",7,"PSP",41827
"2005-09-25_DS","2005-09-25",7,"DS",64655
"2005-10-02_PS2","2005-10-02",7,"PS2",23893
"2005-10-02_GC","2005-10-02",7,"GC",1546
"2005-10-02_Xbox","2005-10-02",7,"Xbox",117
"2005-10-02_GBA","2005-10-02",7,"GBA",11103
"2005-10-02_GB","2005-10-02",7,"GB",28721
"2005-10-02_PSP","2005-10-02",7,"PSP",39039
"2005-10-02_DS","2005-10-02",7,"DS",41412
"2005-10-09_PS2","2005-10-09",7,"PS2",23595
"2005-10-09_GC","2005-10-09",7,"GC",1988
"2005-10-09_Xbox","2005-10-09",7,"Xbox",172
"2005-10-09_GBA","2005-10-09",7,"GBA",9627
"2005-10-09_GB","2005-10-09",7,"GB",24342
"2005-10-09_PSP","2005-10-09",7,"PSP",29948
"2005-10-09_DS","2005-10-09",7,"DS",46609
"2005-10-16_PS2","2005-10-16",7,"PS2",23796
"2005-10-16_GC","2005-10-16",7,"GC",2173
"2005-10-16_Xbox","2005-10-16",7,"Xbox",109
"2005-10-16_GBA","2005-10-16",7,"GBA",10828
"2005-10-16_GB","2005-10-16",7,"GB",20606
"2005-10-16_PSP","2005-10-16",7,"PSP",27272
"2005-10-16_DS","2005-10-16",7,"DS",48724
"2005-10-23_PS2","2005-10-23",7,"PS2",21382
"2005-10-23_GC","2005-10-23",7,"GC",2130
"2005-10-23_Xbox","2005-10-23",7,"Xbox",148
"2005-10-23_GBA","2005-10-23",7,"GBA",7488
"2005-10-23_GB","2005-10-23",7,"GB",15095
"2005-10-23_PSP","2005-10-23",7,"PSP",28103
"2005-10-23_DS","2005-10-23",7,"DS",48348
"2005-10-30_PS2","2005-10-30",7,"PS2",21454
"2005-10-30_GC","2005-10-30",7,"GC",4424
"2005-10-30_Xbox","2005-10-30",7,"Xbox",165
"2005-10-30_GBA","2005-10-30",7,"GBA",7017
"2005-10-30_GB","2005-10-30",7,"GB",12561
"2005-10-30_PSP","2005-10-30",7,"PSP",28867
"2005-10-30_DS","2005-10-30",7,"DS",46246
"2005-11-06_PS2","2005-11-06",7,"PS2",23599
"2005-11-06_GC","2005-11-06",7,"GC",4866
"2005-11-06_Xbox","2005-11-06",7,"Xbox",126
"2005-11-06_GBA","2005-11-06",7,"GBA",6762
"2005-11-06_GB","2005-11-06",7,"GB",11833
"2005-11-06_PSP","2005-11-06",7,"PSP",28931
"2005-11-06_DS","2005-11-06",7,"DS",53948
"2005-11-13_PS2","2005-11-13",7,"PS2",21498
"2005-11-13_GC","2005-11-13",7,"GC",5587
"2005-11-13_Xbox","2005-11-13",7,"Xbox",112
"2005-11-13_GBA","2005-11-13",7,"GBA",6570
"2005-11-13_GB","2005-11-13",7,"GB",10331
"2005-11-13_PSP","2005-11-13",7,"PSP",29007
"2005-11-13_DS","2005-11-13",7,"DS",56098
"2005-11-20_PS2","2005-11-20",7,"PS2",21246
"2005-11-20_GC","2005-11-20",7,"GC",4579
"2005-11-20_Xbox","2005-11-20",7,"Xbox",171
"2005-11-20_GBA","2005-11-20",7,"GBA",5731
"2005-11-20_GB","2005-11-20",7,"GB",8005
"2005-11-20_PSP","2005-11-20",7,"PSP",55136
"2005-11-20_DS","2005-11-20",7,"DS",67232
"2005-11-27_PS2","2005-11-27",7,"PS2",39359
"2005-11-27_GC","2005-11-27",7,"GC",6610
"2005-11-27_Xbox","2005-11-27",7,"Xbox",124
"2005-11-27_GBA","2005-11-27",7,"GBA",7223
"2005-11-27_GB","2005-11-27",7,"GB",7412
"2005-11-27_PSP","2005-11-27",7,"PSP",53771
"2005-11-27_DS","2005-11-27",7,"DS",162398
"2005-12-04_PS2","2005-12-04",7,"PS2",35542
"2005-12-04_GC","2005-12-04",7,"GC",9074
"2005-12-04_Xbox","2005-12-04",7,"Xbox",106
"2005-12-04_GBA","2005-12-04",7,"GBA",10079
"2005-12-04_GB","2005-12-04",7,"GB",7803
"2005-12-04_PSP","2005-12-04",7,"PSP",78635
"2005-12-04_DS","2005-12-04",7,"DS",155494
"2005-12-11_PS2","2005-12-11",7,"PS2",47475
"2005-12-11_GC","2005-12-11",7,"GC",13217
"2005-12-11_XB360","2005-12-11",7,"XB360",62135
"2005-12-11_GBA","2005-12-11",7,"GBA",13062
"2005-12-11_GB","2005-12-11",7,"GB",8348
"2005-12-11_PSP","2005-12-11",7,"PSP",92835
"2005-12-11_DS","2005-12-11",7,"DS",295701
"2005-12-18_PS2","2005-12-18",7,"PS2",58067
"2005-12-18_GC","2005-12-18",7,"GC",16760
"2005-12-18_XB360","2005-12-18",7,"XB360",12320
"2005-12-18_GBA","2005-12-18",7,"GBA",24734
"2005-12-18_GB","2005-12-18",7,"GB",19347
"2005-12-18_PSP","2005-12-18",7,"PSP",102555
"2005-12-18_DS","2005-12-18",7,"DS",381776
"2006-01-01_PS2","2006-01-01",14,"PS2",167629
"2006-01-01_GC","2006-01-01",14,"GC",42802
"2006-01-01_XB360","2006-01-01",14,"XB360",20070
"2006-01-01_GBA","2006-01-01",14,"GBA",56308
"2006-01-01_GB","2006-01-01",14,"GB",31099
"2006-01-01_PSP","2006-01-01",14,"PSP",254747
"2006-01-01_DS","2006-01-01",14,"DS",1022943
"2006-01-08_PS2","2006-01-08",7,"PS2",88680
"2006-01-08_GC","2006-01-08",7,"GC",17227
"2006-01-08_XB360","2006-01-08",7,"XB360",8655
"2006-01-08_GBA","2006-01-08",7,"GBA",35951
"2006-01-08_GB","2006-01-08",7,"GB",12643
"2006-01-08_PSP","2006-01-08",7,"PSP",125095
"2006-01-08_DS","2006-01-08",7,"DS",125957
"2006-01-15_PS2","2006-01-15",7,"PS2",32514
"2006-01-15_GC","2006-01-15",7,"GC",5356
"2006-01-15_XB360","2006-01-15",7,"XB360",4620
"2006-01-15_GBA","2006-01-15",7,"GBA",10658
"2006-01-15_GB","2006-01-15",7,"GB",6710
"2006-01-15_PSP","2006-01-15",7,"PSP",40425
"2006-01-15_DS","2006-01-15",7,"DS",38524
"2006-01-22_PS2","2006-01-22",7,"PS2",23427
"2006-01-22_GC","2006-01-22",7,"GC",3178
"2006-01-22_XB360","2006-01-22",7,"XB360",2762
"2006-01-22_GBA","2006-01-22",7,"GBA",7430
"2006-01-22_GB","2006-01-22",7,"GB",4986
"2006-01-22_PSP","2006-01-22",7,"PSP",34820
"2006-01-22_DS","2006-01-22",7,"DS",48564
"2006-01-29_PS2","2006-01-29",7,"PS2",27023
"2006-01-29_GC","2006-01-29",7,"GC",2518
"2006-01-29_XB360","2006-01-29",7,"XB360",2095
"2006-01-29_GBA","2006-01-29",7,"GBA",6228
"2006-01-29_GB","2006-01-29",7,"GB",3571
"2006-01-29_PSP","2006-01-29",7,"PSP",30815
"2006-01-29_DS","2006-01-29",7,"DS",112938
"2006-02-05_PS2","2006-02-05",7,"PS2",25434
"2006-02-05_GC","2006-02-05",7,"GC",2427
"2006-02-05_XB360","2006-02-05",7,"XB360",2022
"2006-02-05_GBA","2006-02-05",7,"GBA",6539
"2006-02-05_GB","2006-02-05",7,"GB",3658
"2006-02-05_PSP","2006-02-05",7,"PSP",28665
"2006-02-05_DS","2006-02-05",7,"DS",19644
"2006-02-12_PS2","2006-02-12",7,"PS2",21869
"2006-02-12_GC","2006-02-12",7,"GC",2014
"2006-02-12_XB360","2006-02-12",7,"XB360",1463
"2006-02-12_GBA","2006-02-12",7,"GBA",5869
"2006-02-12_GB","2006-02-12",7,"GB",3806
"2006-02-12_PSP","2006-02-12",7,"PSP",26549
"2006-02-12_DS","2006-02-12",7,"DS",10196
"2006-02-19_PS2","2006-02-19",7,"PS2",23545
"2006-02-19_GC","2006-02-19",7,"GC",2036
"2006-02-19_XB360","2006-02-19",7,"XB360",1212
"2006-02-19_GBA","2006-02-19",7,"GBA",5191
"2006-02-19_GB","2006-02-19",7,"GB",3659
"2006-02-19_PSP","2006-02-19",7,"PSP",28595
"2006-02-19_DS","2006-02-19",7,"DS",50107
"2006-02-26_PS2","2006-02-26",7,"PS2",25295
"2006-02-26_GC","2006-02-26",7,"GC",1508
"2006-02-26_XB360","2006-02-26",7,"XB360",1082
"2006-02-26_GBA","2006-02-26",7,"GBA",7334
"2006-02-26_GB","2006-02-26",7,"GB",4079
"2006-02-26_PSP","2006-02-26",7,"PSP",35865
"2006-02-26_DS","2006-02-26",7,"DS",39373
"2006-03-05_PS2","2006-03-05",7,"PS2",25722
"2006-03-05_GC","2006-03-05",7,"GC",1632
"2006-03-05_XB360","2006-03-05",7,"XB360",1020
"2006-03-05_GBA","2006-03-05",7,"GBA",5652
"2006-03-05_GB","2006-03-05",7,"GB",3548
"2006-03-05_PSP","2006-03-05",7,"PSP",45008
"2006-03-05_DS","2006-03-05",7,"DS",129044
"2006-03-12_PS2","2006-03-12",7,"PS2",22820
"2006-03-12_GC","2006-03-12",7,"GC",1311
"2006-03-12_XB360","2006-03-12",7,"XB360",1035
"2006-03-12_GBA","2006-03-12",7,"GBA",4622
"2006-03-12_GB","2006-03-12",7,"GB",3796
"2006-03-12_PSP","2006-03-12",7,"PSP",38607
"2006-03-12_DS","2006-03-12",7,"DS",139818
"2006-03-19_PS2","2006-03-19",7,"PS2",58502
"2006-03-19_GC","2006-03-19",7,"GC",1353
"2006-03-19_XB360","2006-03-19",7,"XB360",1181
"2006-03-19_GBA","2006-03-19",7,"GBA",4725
"2006-03-19_GB","2006-03-19",7,"GB",3943
"2006-03-19_PSP","2006-03-19",7,"PSP",30766
"2006-03-19_DS","2006-03-19",7,"DS",135791
"2006-03-26_PS2","2006-03-26",7,"PS2",42881
"2006-03-26_GC","2006-03-26",7,"GC",1539
"2006-03-26_XB360","2006-03-26",7,"XB360",1550
"2006-03-26_GBA","2006-03-26",7,"GBA",8922
"2006-03-26_GB","2006-03-26",7,"GB",3372
"2006-03-26_PSP","2006-03-26",7,"PSP",38321
"2006-03-26_DS","2006-03-26",7,"DS",161624
"2006-04-02_PS2","2006-04-02",7,"PS2",36574
"2006-04-02_GC","2006-04-02",7,"GC",1592
"2006-04-02_XB360","2006-04-02",7,"XB360",2636
"2006-04-02_GBA","2006-04-02",7,"GBA",8394
"2006-04-02_GB","2006-04-02",7,"GB",3194
"2006-04-02_PSP","2006-04-02",7,"PSP",36713
"2006-04-02_DS","2006-04-02",7,"DS",209795
"2006-04-09_PS2","2006-04-09",7,"PS2",31189
"2006-04-09_GC","2006-04-09",7,"GC",1266
"2006-04-09_XB360","2006-04-09",7,"XB360",1752
"2006-04-09_GBA","2006-04-09",7,"GBA",7817
"2006-04-09_GB","2006-04-09",7,"GB",3192
"2006-04-09_PSP","2006-04-09",7,"PSP",31723
"2006-04-09_DS","2006-04-09",7,"DS",218211
"2006-04-16_PS2","2006-04-16",7,"PS2",30005
"2006-04-16_GC","2006-04-16",7,"GC",1113
"2006-04-16_XB360","2006-04-16",7,"XB360",1780
"2006-04-16_GBA","2006-04-16",7,"GBA",8926
"2006-04-16_GB","2006-04-16",7,"GB",2962
"2006-04-16_PSP","2006-04-16",7,"PSP",29586
"2006-04-16_DS","2006-04-16",7,"DS",196381
"2006-04-23_PS2","2006-04-23",7,"PS2",24827
"2006-04-23_GC","2006-04-23",7,"GC",1087
"2006-04-23_XB360","2006-04-23",7,"XB360",2852
"2006-04-23_GBA","2006-04-23",7,"GBA",10589
"2006-04-23_GB","2006-04-23",7,"GB",12590
"2006-04-23_PSP","2006-04-23",7,"PSP",31781
"2006-04-23_DS","2006-04-23",7,"DS",197772
"2006-05-07_PS2","2006-05-07",14,"PS2",62870
"2006-05-07_GC","2006-05-07",14,"GC",3175
"2006-05-07_XB360","2006-05-07",14,"XB360",4763
"2006-05-07_GBA","2006-05-07",14,"GBA",18889
"2006-05-07_GB","2006-05-07",14,"GB",9932
"2006-05-07_PSP","2006-05-07",14,"PSP",86102
"2006-05-07_DS","2006-05-07",14,"DS",457622
"2006-05-14_PS2","2006-05-14",7,"PS2",21778
"2006-05-14_GC","2006-05-14",7,"GC",1406
"2006-05-14_XB360","2006-05-14",7,"XB360",1496
"2006-05-14_GBA","2006-05-14",7,"GBA",6125
"2006-05-14_GB","2006-05-14",7,"GB",2167
"2006-05-14_PSP","2006-05-14",7,"PSP",23660
"2006-05-14_DS","2006-05-14",7,"DS",118291
"2006-05-21_PS2","2006-05-21",7,"PS2",20360
"2006-05-21_GC","2006-05-21",7,"GC",1221
"2006-05-21_XB360","2006-05-21",7,"XB360",1415
"2006-05-21_GBA","2006-05-21",7,"GBA",6054
"2006-05-21_GB","2006-05-21",7,"GB",2472
"2006-05-21_PSP","2006-05-21",7,"PSP",23577
"2006-05-21_DS","2006-05-21",7,"DS",172399
"2006-05-28_PS2","2006-05-28",7,"PS2",21827
"2006-05-28_GC","2006-05-28",7,"GC",1056
"2006-05-28_XB360","2006-05-28",7,"XB360",1218
"2006-05-28_GBA","2006-05-28",7,"GBA",5178
"2006-05-28_GB","2006-05-28",7,"GB",1936
"2006-05-28_PSP","2006-05-28",7,"PSP",27191
"2006-05-28_DS","2006-05-28",7,"DS",300121
"2006-06-04_PS2","2006-06-04",7,"PS2",20557
"2006-06-04_GC","2006-06-04",7,"GC",970
"2006-06-04_XB360","2006-06-04",7,"XB360",1095
"2006-06-04_GBA","2006-06-04",7,"GBA",5487
"2006-06-04_GB","2006-06-04",7,"GB",1587
"2006-06-04_PSP","2006-06-04",7,"PSP",23105
"2006-06-04_DS","2006-06-04",7,"DS",140885
"2006-06-11_PS2","2006-06-11",7,"PS2",20661
"2006-06-11_GC","2006-06-11",7,"GC",1106
"2006-06-11_XB360","2006-06-11",7,"XB360",1143
"2006-06-11_GBA","2006-06-11",7,"GBA",4577
"2006-06-11_GB","2006-06-11",7,"GB",1913
"2006-06-11_PSP","2006-06-11",7,"PSP",22529
"2006-06-11_DS","2006-06-11",7,"DS",114132
"2006-06-18_PS2","2006-06-18",7,"PS2",22399
"2006-06-18_GC","2006-06-18",7,"GC",1312
"2006-06-18_XB360","2006-06-18",7,"XB360",1475
"2006-06-18_GBA","2006-06-18",7,"GBA",3280
"2006-06-18_GB","2006-06-18",7,"GB",1629
"2006-06-18_PSP","2006-06-18",7,"PSP",25842
"2006-06-18_DS","2006-06-18",7,"DS",201656
"2006-06-25_PS2","2006-06-25",7,"PS2",24579
"2006-06-25_GC","2006-06-25",7,"GC",1015
"2006-06-25_XB360","2006-06-25",7,"XB360",1315
"2006-06-25_GBA","2006-06-25",7,"GBA",3538
"2006-06-25_GB","2006-06-25",7,"GB",1513
"2006-06-25_PSP","2006-06-25",7,"PSP",24801
"2006-06-25_DS","2006-06-25",7,"DS",150332
"2006-07-02_PS2","2006-07-02",7,"PS2",24556
"2006-07-02_GC","2006-07-02",7,"GC",929
"2006-07-02_XB360","2006-07-02",7,"XB360",1676
"2006-07-02_GBA","2006-07-02",7,"GBA",3026
"2006-07-02_GB","2006-07-02",7,"GB",1158
"2006-07-02_PSP","2006-07-02",7,"PSP",27272
"2006-07-02_DS","2006-07-02",7,"DS",160392
"2006-07-09_PS2","2006-07-09",7,"PS2",20889
"2006-07-09_GC","2006-07-09",7,"GC",919
"2006-07-09_XB360","2006-07-09",7,"XB360",1191
"2006-07-09_GBA","2006-07-09",7,"GBA",2516
"2006-07-09_GB","2006-07-09",7,"GB",1260
"2006-07-09_PSP","2006-07-09",7,"PSP",30092
"2006-07-09_DS","2006-07-09",7,"DS",126064
"2006-07-16_PS2","2006-07-16",7,"PS2",25085
"2006-07-16_GC","2006-07-16",7,"GC",905
"2006-07-16_XB360","2006-07-16",7,"XB360",1020
"2006-07-16_GBA","2006-07-16",7,"GBA",2723
"2006-07-16_GB","2006-07-16",7,"GB",1350
"2006-07-16_PSP","2006-07-16",7,"PSP",37386
"2006-07-16_DS","2006-07-16",7,"DS",127990
"2006-07-23_PS2","2006-07-23",7,"PS2",27517
"2006-07-23_GC","2006-07-23",7,"GC",1007
"2006-07-23_XB360","2006-07-23",7,"XB360",1317
"2006-07-23_GBA","2006-07-23",7,"GBA",3201
"2006-07-23_GB","2006-07-23",7,"GB",1808
"2006-07-23_PSP","2006-07-23",7,"PSP",41303
"2006-07-23_DS","2006-07-23",7,"DS",254827
"2006-07-30_PS2","2006-07-30",7,"PS2",26683
"2006-07-30_GC","2006-07-30",7,"GC",959
"2006-07-30_XB360","2006-07-30",7,"XB360",1513
"2006-07-30_GBA","2006-07-30",7,"GBA",3168
"2006-07-30_GB","2006-07-30",7,"GB",1562
"2006-07-30_PSP","2006-07-30",7,"PSP",41571
"2006-07-30_DS","2006-07-30",7,"DS",156060
"2006-08-06_PS2","2006-08-06",7,"PS2",23302
"2006-08-06_GC","2006-08-06",7,"GC",893
"2006-08-06_XB360","2006-08-06",7,"XB360",1182
"2006-08-06_GBA","2006-08-06",7,"GBA",2680
"2006-08-06_GB","2006-08-06",7,"GB",2039
"2006-08-06_PSP","2006-08-06",7,"PSP",44262
"2006-08-06_DS","2006-08-06",7,"DS",156692
"2006-08-20_PS2","2006-08-20",14,"PS2",57899
"2006-08-20_GC","2006-08-20",14,"GC",1960
"2006-08-20_XB360","2006-08-20",14,"XB360",2542
"2006-08-20_GBA","2006-08-20",14,"GBA",6492
"2006-08-20_GB","2006-08-20",14,"GB",5069
"2006-08-20_PSP","2006-08-20",14,"PSP",85083
"2006-08-20_DS","2006-08-20",14,"DS",251186
"2006-08-27_PS2","2006-08-27",7,"PS2",23082
"2006-08-27_GC","2006-08-27",7,"GC",754
"2006-08-27_XB360","2006-08-27",7,"XB360",1004
"2006-08-27_GBA","2006-08-27",7,"GBA",2538
"2006-08-27_GB","2006-08-27",7,"GB",1705
"2006-08-27_PSP","2006-08-27",7,"PSP",30741
"2006-08-27_DS","2006-08-27",7,"DS",177642
"2006-09-03_PS2","2006-09-03",7,"PS2",23290
"2006-09-03_GC","2006-09-03",7,"GC",901
"2006-09-03_XB360","2006-09-03",7,"XB360",1047
"2006-09-03_GBA","2006-09-03",7,"GBA",2607
"2006-09-03_GB","2006-09-03",7,"GB",2105
"2006-09-03_PSP","2006-09-03",7,"PSP",30462
"2006-09-03_DS","2006-09-03",7,"DS",230900
"2006-09-10_PS2","2006-09-10",7,"PS2",20135
"2006-09-10_GC","2006-09-10",7,"GC",721
"2006-09-10_XB360","2006-09-10",7,"XB360",911
"2006-09-10_GBA","2006-09-10",7,"GBA",2061
"2006-09-10_GB","2006-09-10",7,"GB",1594
"2006-09-10_PSP","2006-09-10",7,"PSP",27812
"2006-09-10_DS","2006-09-10",7,"DS",144717
"2006-09-17_PS2","2006-09-17",7,"PS2",31927
"2006-09-17_GC","2006-09-17",7,"GC",662
"2006-09-17_XB360","2006-09-17",7,"XB360",854
"2006-09-17_GBA","2006-09-17",7,"GBA",1989
"2006-09-17_GB","2006-09-17",7,"GB",1226
"2006-09-17_PSP","2006-09-17",7,"PSP",26587
"2006-09-17_DS","2006-09-17",7,"DS",140153
"2006-09-24_PS2","2006-09-24",7,"PS2",31456
"2006-09-24_GC","2006-09-24",7,"GC",721
"2006-09-24_XB360","2006-09-24",7,"XB360",1039
"2006-09-24_GBA","2006-09-24",7,"GBA",2201
"2006-09-24_GB","2006-09-24",7,"GB",1168
"2006-09-24_PSP","2006-09-24",7,"PSP",23602
"2006-09-24_DS","2006-09-24",7,"DS",158250
"2006-10-01_PS2","2006-10-01",7,"PS2",30765
"2006-10-01_GC","2006-10-01",7,"GC",505
"2006-10-01_XB360","2006-10-01",7,"XB360",2016
"2006-10-01_GBA","2006-10-01",7,"GBA",1606
"2006-10-01_GB","2006-10-01",7,"GB",1142
"2006-10-01_PSP","2006-10-01",7,"PSP",24872
"2006-10-01_DS","2006-10-01",7,"DS",292938
"2006-10-08_PS2","2006-10-08",7,"PS2",27441
"2006-10-08_GC","2006-10-08",7,"GC",609
"2006-10-08_XB360","2006-10-08",7,"XB360",1632
"2006-10-08_GBA","2006-10-08",7,"GBA",1396
"2006-10-08_GB","2006-10-08",7,"GB",1292
"2006-10-08_PSP","2006-10-08",7,"PSP",22002
"2006-10-08_DS","2006-10-08",7,"DS",127339
"2006-10-15_PS2","2006-10-15",7,"PS2",27030
"2006-10-15_GC","2006-10-15",7,"GC",854
"2006-10-15_XB360","2006-10-15",7,"XB360",1266
"2006-10-15_GBA","2006-10-15",7,"GBA",2626
"2006-10-15_GB","2006-10-15",7,"GB",2069
"2006-10-15_PSP","2006-10-15",7,"PSP",21998
"2006-10-15_DS","2006-10-15",7,"DS",116991
"2006-10-22_PS2","2006-10-22",7,"PS2",20297
"2006-10-22_GC","2006-10-22",7,"GC",589
"2006-10-22_XB360","2006-10-22",7,"XB360",1236
"2006-10-22_GBA","2006-10-22",7,"GBA",2214
"2006-10-22_GB","2006-10-22",7,"GB",1543
"2006-10-22_PSP","2006-10-22",7,"PSP",22269
"2006-10-22_DS","2006-10-22",7,"DS",143759
"2006-10-29_PS2","2006-10-29",7,"PS2",21929
"2006-10-29_GC","2006-10-29",7,"GC",709
"2006-10-29_XB360","2006-10-29",7,"XB360",1290
"2006-10-29_GBA","2006-10-29",7,"GBA",1703
"2006-10-29_GB","2006-10-29",7,"GB",1522
"2006-10-29_PSP","2006-10-29",7,"PSP",25343
"2006-10-29_DS","2006-10-29",7,"DS",180421
"2006-11-05_PS2","2006-11-05",7,"PS2",18411
"2006-11-05_GC","2006-11-05",7,"GC",510
"2006-11-05_XB360","2006-11-05",7,"XB360",6376
"2006-11-05_GBA","2006-11-05",7,"GBA",1410
"2006-11-05_GB","2006-11-05",7,"GB",1550
"2006-11-05_PSP","2006-11-05",7,"PSP",22169
"2006-11-05_DS","2006-11-05",7,"DS",123950
"2006-11-12_PS2","2006-11-12",7,"PS2",14319
"2006-11-12_PS3","2006-11-12",7,"PS3",88443
"2006-11-12_GC","2006-11-12",7,"GC",504
"2006-11-12_XB360","2006-11-12",7,"XB360",4238
"2006-11-12_GBA","2006-11-12",7,"GBA",1204
